SV_TAXONOMY,TAXONOMY_NAME,RG_REFERENCE,RG_NAME,SV_REFERENCE,SV_NAME,SV_DESCRIPTION,SL_REFERENCE,LC_REFERENCE,PHONE_NUMBER,WEBSITE,EMAIL_ADDRESS,WHEELCHAIR_ACCESSIBLE,LANGUAGE,HOURS,STREET_NUMBER,STREET_NAME,STREET_TYPE,STREET_DIRECTION,CITY,PROVINCE,POSTAL_CODE,LATITUDE,LONGITUDE,811_LINK
LN-9300,Walk In Medical Clinics,17661607,Chaldecott Medical Clinic,17661608,Walk-In Clinic,Provides non-emergency health care services on a walk-in basis. Saturday clinic hours offered.,17661610,17661609,6047399881,,,Y,,Mon 08:30 - 16:00; Tue 08:30 - 16:00; Wed 08:30 - 16:00; Thu 08:30 - 16:00; Fri 08:30 - 16:00; Sat 13:00 - 15:00; Limited walk-in appointment availability.,4186 Dunbar Street,,,,Vancouver,BC,V6S 2E7,49.249189,-123.185184,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17661608&SiteResourceAgencyNum=17661609
LN-9300,Walk In Medical Clinics,17661354,Foremed Clinic,17661355,Walk-In Clinic,Provides non-emergency health care services on a walk-in basis. Includes a family practice.,17661357,17661356,6045222206,,,Y,,Mon 08:00 - 18:00; Tue 08:00 - 17:00; Wed 08:00 - 18:00; Thu 08:00 - 18:00; Fri 08:00 - 17:00; Hours are subject to change. Please call to confirm.,420 Columbia Street,,,,New Westminster,BC,V3L 1B1,49.204289,-122.905839,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17661355&SiteResourceAgencyNum=17661356
LN-9300,Walk In Medical Clinics,18770491,Dawson Medical Clinic,18770506,Walk-In Clinic,Provides non-emergency health care services on a walk-in basis. Includes a family practice. Saturday hours also available.,18770515,18770513,6045636622,www.dawsonmedical.ca/about,info@dawsonmedical.ca,N,,Mon 10:00 - 18:00; Tue 10:00 - 18:00; Wed 10:00 - 18:00; Thu 10:00 - 18:00; Fri 10:00 - 18:00; Sat 11:00 - 17:00;,4238 Dawson Street,,,,Burnaby,BC,V5C 0B8,49.264467,-123.011697,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=18770506&SiteResourceAgencyNum=18770513
LN-9300,Walk In Medical Clinics,17657823,Town Plaza Medical Clinic,17657824,Walk-In Clinic,Provides non-emergency health care services on a walk-in basis. Saturday clinic hours offered.,17657826,17657825,6049057089,www.medicalclinicwhistler.com,townplazamedical@gmail.com,Y,,Mon 09:00 - 17:30; Tue 09:00 - 17:30; Wed 09:00 - 17:30; Thu 09:00 - 17:30; Fri 09:00 - 17:30; Sat 09:00 - 17:30;,4314 Main Street,,,,Whistler,BC,V0N 1B4,50.117232,-122.955944,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17657824&SiteResourceAgencyNum=17657825
LN-9300,Walk In Medical Clinics,17657516,Coast Medical,17657517,Walk-in Clinic,Provides non-emergency health care services on a walk-in basis. May offer evening clinic hours Monday - Friday. Saturday and Sunday hours also available. Please see specific location for details.,17657519,17657518,,coastmedical.ca,manager@coastmedical.ca,Y,,Mon 10:00 - 18:00; Tue 10:00 - 18:00; Wed 10:00 - 18:00; Thu 10:00 - 18:00; Fri 10:00 - 18:00; Sat 10:00 - 16:00; Sun 10:00 - 16:00;,4350 Lorimer Road,,,,Whistler,BC,V0N 1B4,50.12038,-122.956058,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17657517&SiteResourceAgencyNum=17657518
LN-9300,Walk In Medical Clinics,17655295,Glenvalley Medical Centre,17655296,Walk-In Clinic,"Provides non-emergency health care services on a walk-in basis. Includes a family practice. Evening clinic hours offered Monday - Thursday. Saturday, Sunday and statutory holiday hours also available.",17655298,17655297,2508605811,,glenvalleymedicalcentre@gmail.com,N,English,"Mon - Thu, 8:30 a.m. - 7 p.m.; Fri, 8:30 a.m. - 5 p.m.; Sat, 9 a.m. - 5 p.m.; Sun, statutory holidays, 10 a.m. - 5 p.m.; Please note that hours are subject to physician availability and patient volume.",437 Glenmore Road,,,,Kelowna,BC,V1V 1Y5,49.913808,-119.447316,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17655296&SiteResourceAgencyNum=17655297
LN-9300,Walk In Medical Clinics,17657763,Parker Place Medical Clinic Inc.,17657764,Walk-In Clinic,"Provides non-emergency health care services on a walk-in basis. Includes a family practice. Evening clinic hours offered Monday - Friday. Saturday, Sunday, and statutory hours also available.",17657766,17657765,6042739899,,,Y,,"Mon 09:00 - 20:00; Tue 09:00 - 20:00; Wed 09:00 - 20:00; Thu 09:00 - 20:00; Fri 09:00 - 20:00; Sat 10:00 - 18:00; Sun 10:00 - 18:00; Closed Christmas Day and New Year's Day, Chinese New Year Day.",4380 No. 3 Road,,,,Richmond,BC,V6X 3V7,49.181851,-123.136564,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17657764&SiteResourceAgencyNum=17657765
LN-9300,Walk In Medical Clinics,17656307,Gartree Medical Clinic,17656308,Walk-in Clinic,Provides non-emergency health care services on a walk-in basis.,17656310,17656309,2505459112,,,Y,,Mon 08:00 - 18:00; Tue 08:00 - 18:00; Wed 08:00 - 18:00; Thu 08:00 - 18:00; Fri 08:00 - 18:00; Sat 09:00 - 13:30; Please note that hours are subject to physician availability and patient volume. Clinics may stop accepting patients prior to the listed closing time.,4400 32nd Street,,,,Vernon,BC,V1T 9H2,50.277483,-119.275414,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17656308&SiteResourceAgencyNum=17656309
LN-9300,Walk In Medical Clinics,17658385,Old Orchard Medical Clinic,17658386,Walk-In Clinic,Provides non-emergency health care services on a walk-in basis. Evening clinic hours offered Monday - Saturday. Sunday hours are also available.,17658388,17658387,6044316585,www.burnabymedicalclinic.com/index.php,info@oldorchardmedical.ca,Y,,Mon 09:00 - 21:00; Tue 09:00 - 21:00; Wed 09:00 - 21:00; Thu 09:00 - 21:00; Fri 09:00 - 21:00; Sat 09:00 - 20:00; Sun 11:00 - 17:00; Please note that hours are subject to physician availability and patient volume. Clinics may stop accepting patients prior to the listed closing time.,4429 Kingsway,,,,Burnaby,BC,V5H 2A1,49.231407,-123.005129,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17658386&SiteResourceAgencyNum=17658387
LN-9300,Walk In Medical Clinics,17657872,Brentwood Medical Clinic Inc,17657873,Walk-In Clinic,"Provides non-emergency health care services on a walk-in basis. Evening clinic hours offered Monday through Friday. Saturday, Sunday and statutory holiday hours are also available.",17657875,17657874,6042943848,www.brentwoodwalk-inclinic.com/index.html,brntwd99@gmail.com,Y,,"Mon 08:00 - 20:00; Tue 08:00 - 20:00; Wed 08:00 - 20:00; Thu 08:00 - 20:00; Fri 08:00 - 20:00; Sat 09:00 - 18:00; Sun 09:00 - 18:00; Patients are advised to arrive 2 hours before closing; hours may vary, call the clinic to confirm or visit the website to view the monthly schedule.",4567 Lougheed Highway,,,,Burnaby,BC,V5C 3Z6,49.266485,-123.00166,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17657873&SiteResourceAgencyNum=17657874
LN-9300,Walk In Medical Clinics,17655151,Goldcity Walk-In Clinic,17655152,Walk-In Clinic,Provides non-emergency health care services on a walk-in basis. Saturday hours also available.,17655154,17655153,2509926006,,goldcitywalkinclinic@yahoo.ca,N,,Mon 14:00 - 18:00; Tue 14:00 - 18:00; Wed 14:00 - 18:00; Thu 14:00 - 18:00; Fri 14:00 - 18:00; Sat 14:00 - 18:00; Please note that hours are subject to physician availability and patient volume. Clinics may stop accepting patients prior to the listed closing time.,458 Reid Street,,,,Quesnel,BC,V2J 2M6,52.98001,-122.497053,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17655152&SiteResourceAgencyNum=17655153
LN-9300,Walk In Medical Clinics,17658341,Metrohealth Clinic,17658342,Walk-In Clinic,Provides non-emergency health care services on a walk-in basis. Saturday hours available.,17658344,17658343,6044333341,www.metrohealthclinic.ca/,,Y,,Sat 10:00 - 16:00; Please call to confirm. Hours are subject to physician availability and patient volume. Clinics may stop accepting patients before the listed closing time.,4879 Kingsway,,,,Burnaby,BC,V5H 4T6,49.226886,-122.994703,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17658342&SiteResourceAgencyNum=17658343
LN-9300,Walk In Medical Clinics,17661163,Bellevue Medical Clinic,17661164,Walk-In Clinic,Provides non-emergency health care services on a walk-in basis.,17661166,17661165,6049479830,,,N,English,"Mon - Wed, 9:00 a.m. - 12:30 p.m., Fri, 10:30 a.m. - 4:30 p.m.",495 Bowen Island Trunk Road,,,,Bowen Island,BC,V0N 1G0,49.379712,-123.338866,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17661164&SiteResourceAgencyNum=17661165
LN-9300,Walk In Medical Clinics,17658000,Delta Medical Center,17658001,Walk-In Clinic,"Provides non-emergency health care services on a walk-in basis. Evening clinic hours offered Monday through Thursday. Saturday, Sunday, and statutory holiday hours also available.",17658003,17658002,6049467661,www.mydoctor.ca/patient/pws/viewClinicPublicWebSite.do?url=deltamedicalcenter&webSiteLanguage=en,,Y,,"Mon 09:00 - 20:00; Tue 09:00 - 20:00; Wed 09:00 - 20:00; Thu 09:00 - 20:00; Fri 09:00 - 18:00; Sat 09:00 - 15:00; Sun 11:00 - 17:00; Statutory holidays, 11:00 - 17:00. Please note that hours are subject to physician availability and patient volume. Clinics may stop accepting patients prior to the listed closing time.",4977 Trennant Street,,,,Delta,BC,V4K 2K5,49.09232,-123.085306,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17658001&SiteResourceAgencyNum=17658002
LN-9300,Walk In Medical Clinics,17655619,North Okanagan Medical Clinic,17655620,Walk-in Clinic,Provides non-emergency health care services on a walk-in basis. Evening clinic hours offered every day of the week. Statutory holiday hours also available.,17655622,17655621,2505458338,www.facebook.com/North-Okanagan-Medical-Clinic-436093503207988/timeline?ref=page_internal,,N,,Mon 09:00 - 21:00; Tue 09:00 - 21:00; Wed 09:00 - 21:00; Thu 09:00 - 21:00; Fri 09:00 - 21:00; Sat 09:00 - 21:00; Sun 09:00 - 21:00; Statutory holidays: please call for hours. Note that hours are subject to physician availability and patient volume.,5001 Anderson Way,,,,Vernon,BC,V1T 9V1,50.28729,-119.270357,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17655620&SiteResourceAgencyNum=17655621
LN-9300,Walk In Medical Clinics,17660292,Burquitlam Medical Clinic,17660293,Walk-In Clinic,Provides non-emergency health care services on a walk-in basis.,17660295,17660294,6049398831,,,Y,,Mon 10:00 - 18:00; Tue 10:00 - 18:00; Wed 10:00 - 18:00; Thu 10:00 - 18:00; Fri 10:00 - 18:00; Please note that hours are subject to physician availability and patient volume. Clinics may stop accepting patients prior to the listed closing time.,504 Cottonwood Avenue,,,,Coquitlam,BC,V3J 2R4,49.258876,-122.892904,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17660293&SiteResourceAgencyNum=17660294
LN-9300,Walk In Medical Clinics,17657703,Cross Roads Clinics Vancouver,17657704,Walk-in Clinic,Provides non-emergency health care services on a walk-in basis. Evening hours offered Monday - Saturday. Sunday and statutory holiday hours also available.,17657706,17657705,6045687229,www.crossroadsclinics.com,,Y,,Mon 08:00 - 21:00; Tue 08:00 - 21:00; Wed 08:00 - 21:00; Thu 08:00 - 21:00; Fri 08:00 - 21:00; Sat 08:00 - 21:00; Sun 10:00 - 16:00; Statutory Holidays 10:00 - 17:00,507 Broadway W,,,,Vancouver,BC,V5Z 1E6,49.263314,-123.115352,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17657704&SiteResourceAgencyNum=17657705
LN-9300,Walk In Medical Clinics,17659800,Chetwynd Primary Care Clinic,17659801,Walk-in Clinic,Provides non-emergency health care services on a walk-in basis.,17659803,17659802,2507887300,,,N,,Mon 08:30 - 16:30; Tue 08:30 - 16:30; Wed 08:30 - 16:30; Thu 08:30 - 16:30; Fri 08:30 - 16:30;,5125 50th Street,,,,Chetwynd,BC,V0C 1J0,55.700364,-121.633385,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17659801&SiteResourceAgencyNum=17659802
LN-9300,Walk In Medical Clinics,17659823,Airport Way Medical Clinic,17659824,Walk-In Clinic,Provides non-emergency health care services on a walk-in basis.,17659826,17659825,2507747838,,airportwaymedicalclinic@gmail.com,N,,"Appointments 09:30 - 11:30, 13:30-16:30. Closed lunch hours and all statutory holidays. Please note that hours are subject to physician availability and patient volume. Clinics may stop accepting patients prior to the listed closing time.",5216 Airport Drive,,,,Fort Nelson,BC,V0C 1R0,58.80795,-122.69551,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17659824&SiteResourceAgencyNum=17659825
LN-9300,Walk In Medical Clinics,17661611,Caulfield Village Medical Clinic,17661612,Walk-In Clinic,"Provides non-emergency health care services on a walk-in basis. Saturday, Sunday hours also available.",17661614,17661613,6049221544,,,Y,,Mon 08:00 - 18:00; Tue 08:00 - 18:00; Wed 08:00 - 18:00; Thu 08:00 - 18:00; Fri 08:00 - 18:00; Sat 09:00 - 17:00; Sun 10:00 - 16:00;,5137 Headland Drive,,,,West Vancouver,BC,V7W 3C5,49.347323,-123.253557,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17661612&SiteResourceAgencyNum=17661613
LN-9300,Walk In Medical Clinics,17655414,Victoria Youth Clinic,17655415,Walk-In Clinic,"Provides a confidential free health care service for youth 12 to 24 years. Clinic staffed by a doctor, nurse/counsellor, outreach worker and office assistant. Care includes, but is not limited to: blood tests; pap tests; referrals to specialists; and vaccines against viruses like hepatitis. Provides medications including oral contraceptives at cost or free for youth in need. Offers free lab tests: pregnancy and STI tests are always available. Blood testing (e.g. for HIV or hepatitis) is available once a week. The downtown clinic serves primarily youth patients who may be homeless, at-risk, and/or patients with severe mental health and addictions. The James Bay site endeavours to serve primarily health-related and counselling concerns for youth patients. The Yates Street clinic offers evening hours Monday and Wednesday. Michigan Street clinic offers evening hours Tuesday and Thursday.",17655419,17655418,2503833552,http://www.victoriayouthclinic.ca/,office@victoriayouthclinic.ca,N,,"Mon and Wed, 3 p.m. - 7 p.m.; Please note that hours are subject to physician availability and patient volume. Clinics may stop accepting patients prior to the listed closing time.",533 Yates Street,,,,Victoria,BC,V8W 1K7,48.426827,-123.369298,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17655415&SiteResourceAgencyNum=17655418
LN-9300,Walk In Medical Clinics,17655414,Victoria Youth Clinic,17655415,Walk-In Clinic,"Provides a confidential free health care service for youth 12 to 24 years. Clinic staffed by a doctor, nurse/counsellor, outreach worker and office assistant. Care includes, but is not limited to: blood tests; pap tests; referrals to specialists; and vaccines against viruses like hepatitis. Provides medications including oral contraceptives at cost or free for youth in need. Offers free lab tests: pregnancy and STI tests are always available. Blood testing (e.g. for HIV or hepatitis) is available once a week. The downtown clinic serves primarily youth patients who may be homeless, at-risk, and/or patients with severe mental health and addictions. The James Bay site endeavours to serve primarily health-related and counselling concerns for youth patients. The Yates Street clinic offers evening hours Monday and Wednesday. Michigan Street clinic offers evening hours Tuesday and Thursday.",17655417,17655416,2503887841,http://www.victoriayouthclinic.ca/,office@victoriayouthclinic.ca,N,,"Tue, Thu, 3 p.m. - 8 p.m.; Please note that hours are subject to physician availability and patient volume. Clinics may stop accepting patients prior to the listed closing time.",547 Michigan Street,,,,Victoria,BC,V8V 1S5,48.417044,-123.370756,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17655415&SiteResourceAgencyNum=17655416
LN-9300,Walk In Medical Clinics,17640709,Stein Medical Clinic,17640710,Walk-In Clinic,Provides non-emergency health care services on a walk-in basis.,17640712,17640711,6046885924,http://www.steinmedical.com,,Y,"English.  French, Spanish, German and Greek may also be spoken.",Mon 08:00 - 17:30; Tue 08:00 - 17:30; Wed 08:00 - 17:30; Thu 08:00 - 17:30; Fri 08:00 - 17:30;,550 Burrard Street,,,,Vancouver,BC,V6C 2B5,49.285956,-123.11848,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17640710&SiteResourceAgencyNum=17640711
LN-9300,Walk In Medical Clinics,17657860,Avecina Medical Clinic,17657861,Walk-in Clinic,Provides non-emergency health care services on a walk-in basis. Includes a family practice.,17657863,17657862,6045391744,www.avecinaclinic.com/,,Y,,Mon 08:45 - 16:30; Tue 08:45 - 16:30; Wed 08:45 - 16:30; Thu 08:45 - 16:30; Fri 08:45 - 16:30; Closed statutory holidays. Please note that hours are subject to physician availability and patient volume. Clinics may stop accepting patients prior to the listed closing time.,5581 204th Street,,,,Langley,BC,V3A 1Z4,49.104198,-122.656498,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17657861&SiteResourceAgencyNum=17657862
LN-9300,Walk In Medical Clinics,17660813,Matters of Health Medical Clinic,17660814,Walk-In Clinic,Provides non-emergency health care services on a walk-in basis. Saturday hours are available.,17660816,17660815,6045584633,,info@mattersofhealth.ca,Y,English,"Mon - Fri, 10 a.m. - 6 p.m.; Sat, 10 a.m. - 5 p.m.; Closed Sun and holidays.",5591 West Boulevard,,,,Vancouver,BC,V6M 3W6,49.235586,-123.155556,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17660814&SiteResourceAgencyNum=17660815
